clFile,indexNum,actorID,tag,actorMappingTag,name,tlkStringID
dre000_dougal6128886,Awakened,Awakened,gen00fl_varric,gen00fl_varric,gen00fl_varric,6128886
dre000_dougal6128886,Hench,Hench,gen00fl_varric,gen00fl_varric,gen00fl_varric,6128886
follower_banter6171044,1,2,speaker,gen00fl_aveline,gen00fl_aveline,6171044
mag130_danzig6016428,Awakened,Awakened,Unknown,Unknown,Unknown,6016428
mag130_danzig6016428,7,9,a_actor1_player,PLAYER,PLAYER,6016428
dae000_gamlen6121577,Awakened,Awakened,actor2,actor2,actor2,6121577
dae000_gamlen6121577,2,4,actor2,dae300cr_gamlen,dae300cr_gamlen,6121577
gen00fl_anders6096626,Awakened,Awakened,anders,anders,anders,6096626
gen00fl_anders6096626,5,7,anders,gen00fl_anders,gen00fl_anders,6096626
zz_dae_debug6029163,Awakened,Awakened,speaker,speaker,speaker,6029163
zz_dae_debug6029163,2,4,speaker,PLAYER,PLAYER,6029163
one100dg_vanard6054573,Awakened,Awakened,player,player,player,6054573
one100dg_vanard6054573,6,8,player,PLAYER,PLAYER,6054573
mcr310_party_banter6087791,1,2,speaker,gen00fl_carver,gen00fl_carver,6087791
follower_banter6171104,1,2,speaker,gen00fl_aveline,gen00fl_aveline,6171104
and100_anders6096009,Awakened,Awakened,anders,anders,anders,6096009
and100_anders6096009,Awakened,Awakened,anders,anders,anders,4288871286
and100_anders6096009,6,9,anders,gen00fl_anders,gen00fl_anders,6096009
one100dg_vanard6173859,Awakened,Awakened,gen00fl_aveline,gen00fl_aveline,gen00fl_aveline,6173859
one100dg_vanard6173859,Hench,Hench,gen00fl_aveline,gen00fl_aveline,gen00fl_aveline,6173859
mag110_samson6053546,1,2,speaker,mag110cr_samson,mag110cr_samson,6053546
ave310_party_comment6134844,1,2,speaker,gen00fl_aveline,gen00fl_aveline,6134844
dae000_worthy6166599,Awakened,Awakened,actor2,actor2,actor2,6166599
dae000_worthy6166599,Awakened,Awakened,actor1,actor1,actor1,4288800696
dae000_worthy6166599,3,6,actor2,dae000cr_worthy,dae000cr_worthy,6166599
dae000_gamlen6147222,1,2,speaker,dae300cr_gamlen,dae300cr_gamlen,6147222
dae000_worthy6166608,Awakened,Awakened,actor2,actor2,actor2,6166608
dae000_worthy6166608,2,4,actor2,dae000cr_worthy,dae000cr_worthy,6166608
gen00fl_dog6116492,Awakened,Awakened,Unknown,Unknown,Unknown,6116492
gen00fl_dog6116492,4,6,actor1_player,PLAYER,PLAYER,6116492
gen00fl_isabela6079564,Awakened,Awakened,b_actor2_isabela_lean,b_actor2_isabela_lean,b_actor2_isabela_lean,6079564
gen00fl_isabela6079564,Awakened,Awakened,b_actor1_player,b_actor1_player,b_actor1_player,4288887731
gen00fl_isabela6079564,9,12,b_actor2_isabela_lean,gen00fl_isabela,gen00fl_isabela,6079564
mer320_hubert6082039,Awakened,Awakened,actor5_player,actor5_player,actor5_player,6082039
mer320_hubert6082039,11,13,actor5_player,PLAYER,PLAYER,6082039
mer320_hubert6053670,Awakened,Awakened,b_cam1_5_2,b_cam1_5_2,b_cam1_5_2,6053670
mer320_hubert6053670,10,12,b_actor1_post_conflict,mer341cr_earl,mer341cr_earl,6053670
zz_followers_banter6158820,1,2,speaker,gen00fl_fenris,gen00fl_fenris,6158820
mcr370_templar26087009,1,2,speaker,OWNER,mcr310cr_templar_seeker,6087009
dae000_orana6149044,Awakened,Awakened,Unknown,Unknown,Unknown,6149044
dae000_orana6149044,2,4,orana,fen200cr_orana,fen200cr_orana,6149044
dae011_corff_sta6142475,Awakened,Awakened,bartender,bartender,bartender,6142475
dae011_corff_sta6142475,Awakened,Awakened,player,player,player,4288824820
dae011_corff_sta6142475,3,6,bartender,dae011cr_bartender,dae011cr_bartender,6142475
mag121_viveka6082603,6,9,viveka2,mag121cr_viveka,mag121cr_viveka,6082603
mag121_viveka6082603,6,9,viveka2,mag121cr_viveka,mag121cr_viveka,6082609
mag121_viveka6082603,6,9,viveka2,mag121cr_viveka,mag121cr_viveka,6082615
mag121_viveka6082592,Awakened,Awakened,Unknown,Unknown,Unknown,6082592
mag121_viveka6082592,6,8,actor1,PLAYER,PLAYER,6082592
gen00fl_aveline6122738,Awakened,Awakened,Unknown,Unknown,Unknown,6122738
gen00fl_aveline6122738,6,8,actor1,PLAYER,PLAYER,6122738
mag210_arianni6021216,Awakened,Awakened,actor2,actor2,actor2,6021216
mag210_arianni6021216,5,7,actor2,mag210cr_arianni,mag210cr_arianni,6021216
qcr000_varric6066280,Awakened,Awakened,Unknown,Unknown,Unknown,6066265
qcr000_varric6066280,Awakened,Awakened,Unknown,Unknown,Unknown,6066265
qcr000_varric6066280,4,4,,dae000cr_cassandra,dae000cr_cassandra,6066283
qcr000_varric6066280,4,4,,dae000cr_cassandra,dae000cr_cassandra,6208233
qcr000_varric6066280,5,5,,dae000cr_varric_cuts,dae000cr_varric_cuts,6066280
nat380_nathaniel6066721,Awakened,Awakened,cam_nat_pc_ots3,cam_nat_pc_ots3,cam_nat_pc_ots3,6066721
nat380_nathaniel6066721,Awakened,Awakened,Unknown,Unknown,Unknown,6066721
nat380_nathaniel6066721,7,8,,PLAYER,PLAYER,6066721
docks_male_elven_worker_sta6176110,1,2,speaker,dae000cr_commoner_f2,dae000cr_commoner_f2,6176110
mag210_arianni6024573,Awakened,Awakened,Unknown,Unknown,Unknown,6024573
mag210_arianni6024573,6,8,actor1,PLAYER,PLAYER,6024573
zz_and_debug6134149,Awakened,Awakened,speaker,speaker,speaker,6134149
zz_and_debug6134149,2,4,speaker,PLAYER,PLAYER,6134149
follower_banter6169990,1,2,speaker,gen00fl_varric,gen00fl_varric,6169990
one140cr_charade6139396,Awakened,Awakened,charade,charade,charade,6139396
one140cr_charade6139396,3,5,charade,one140cr_charade,one140cr_charade,6139396
follower_barks6153294,1,2,speaker,gen00fl_varric,gen00fl_varric,6153294
dre000_sibling_has_blight6036457,Awakened,Awakened,pc,pc,pc,6036457
dre000_sibling_has_blight6036457,7,9,pc,PLAYER,PLAYER,6036457
dae000cr_grand_cleric6148150,1,2,grandcleric,dae000cr_grand_cleric,dae000cr_grand_cleric,6148150
gen00fl_bethany6028810,Awakened,Awakened,mother,mother,mother,6028810
gen00fl_bethany6028810,2,4,mother,dae000cr_mother,dae000cr_mother,6028810
pro000_refugee_male6052109,1,2,speaker,OWNER,pro000cr_refugee2,6052109
dae000_madam_lusine6151398,Awakened,Awakened,gen00fl_merrill,gen00fl_merrill,gen00fl_merrill,6151398
dae000_madam_lusine6151398,Hench,Hench,gen00fl_merrill,gen00fl_merrill,gen00fl_merrill,6151398
gen00fl_varric6107293,Awakened,Awakened,varric,varric,varric,6107293
gen00fl_varric6107293,2,4,varric,gen00fl_varric,gen00fl_varric,6107293
follower_banter6169720,1,2,speaker,gen00fl_isabela,gen00fl_isabela,6169720
gen00fl_merrill6127271,Awakened,Awakened,merrill,merrill,merrill,6127271
gen00fl_merrill6127271,2,4,merrill,gen00fl_merrill,gen00fl_merrill,6127271
follower_banter6141841,1,2,speaker,gen00fl_fenris,gen00fl_fenris,6141841
dae000_bartrand6206927,Awakened,Awakened,fc_carver2,fc_carver2,fc_carver2,6206927
dae000_bartrand6206927,3,5,fc_carver2,gen00fl_carver,gen00fl_carver,6206927
gen00fl_anders6125124,Awakened,Awakened,cam_anders_start_cu,cam_anders_start_cu,cam_anders_start_cu,6125124
gen00fl_anders6125124,5,7,anders_start,gen00fl_anders,gen00fl_anders,6125124
qcr000_arishok6059665,Awakened,Awakened,pc,pc,pc,6059665
qcr000_arishok6059665,Awakened,Awakened,arishok_2,arishok_2,arishok_2,4288907630
qcr000_arishok6059665,3,6,arishok_2,dae000cr_arishok,dae000cr_arishok,6059665
mag121_viveka6082421,Awakened,Awakened,actor2,actor2,actor2,6082421
mag121_viveka6082421,Awakened,Awakened,actor1,actor1,actor1,4288884874
mag121_viveka6082421,6,9,actor2,mag121cr_viveka,mag121cr_viveka,6082421
gen00fl_varric6119008,Awakened,Awakened,varricb,varricb,varricb,6119008
gen00fl_varric6119008,3,5,varricb,gen00fl_varric,gen00fl_varric,6119008
gen00fl_anders6111149,Awakened,Awakened,anders,anders,anders,6111149
gen00fl_anders6111149,6,8,anders,gen00fl_anders,gen00fl_anders,6111149
one350_variel6088060,Awakened,Awakened,actor2,actor2,actor2,6088060
one350_variel6088060,5,7,actor2,one350cr_variel,one350cr_variel,6088060
isa111_isabela6075612,Awakened,Awakened,Unknown,Unknown,Unknown,6075612
isa111_isabela6075612,6,8,a_actor1_player,PLAYER,PLAYER,6075612
zz_fol_debug6098101,Awakened,Awakened,speaker,speaker,speaker,6098101
zz_fol_debug6098101,2,4,speaker,PLAYER,PLAYER,6098101
zz_approval_debug6133708,Awakened,Awakened,speaker,speaker,speaker,6133708
zz_approval_debug6133708,2,4,speaker,OWNER,PLAYER,6133708
one220_yevhen6103118,Awakened,Awakened,gen00fl_varric,gen00fl_varric,gen00fl_varric,6103118
one220_yevhen6103118,Hench,Hench,gen00fl_varric,gen00fl_varric,gen00fl_varric,6103118
one220_yevhen6103289,Awakened,Awakened,Unknown,Unknown,Unknown,6103289
one220_yevhen6103289,7,9,player,PLAYER,PLAYER,6103289
qun211_braggart6075700,Awakened,Awakened,gen00fl_isabela,gen00fl_isabela,gen00fl_isabela,6075700
qun211_braggart6075700,Hench,Hench,gen00fl_isabela,gen00fl_isabela,gen00fl_isabela,6075700
mcr370_assignments6081686,Awakened,Awakened,anders_cu,anders_cu,anders_cu,6081686
mcr370_assignments6081686,4,6,anders,gen00fl_anders,gen00fl_anders,6081686
dae000_merchant_weapons_dm6164407,1,2,speaker,dae000cr_merchant_weapons,dae000cr_merchant_weapons,6164407
dae000_hate_follower_react6103195,1,2,speaker,gen00fl_anders,gen00fl_anders,6103195
mag170_hugh6080748,Awakened,Awakened,recruit2,recruit2,recruit2,6080748
mag170_hugh6080748,7,9,recruit2,mag170cr_recruit02,mag170cr_recruit02,6080748
fen110_fenris6118029,Awakened,Awakened,actor2,actor2,actor2,6118029
fen110_fenris6118029,5,7,actor2,gen00fl_fenris,gen00fl_fenris,6118029
dae000_hate_follower_react6103204,1,2,speaker,gen00fl_aveline,gen00fl_aveline,6103204
zz_dae_debug6050732,Awakened,Awakened,speaker,speaker,speaker,6050732
zz_dae_debug6050732,2,4,speaker,PLAYER,PLAYER,6050732
lgt110_gxa_vgk_silver_order6116985,1,2,speaker,lgt110cr_gxa_vgk_silver_order,lgt110cr_gxa_vgk_silver_order,6116985
qun221_viscount6070794,Awakened,Awakened,cam2_1_2_linefix,cam2_1_2_linefix,cam2_1_2_linefix,6070794
qun221_viscount6070794,Awakened,Awakened,cam2_1_1_linefix,cam2_1_1_linefix,cam2_1_1_linefix,4288896501
qun221_viscount6070794,3,6,viscount_2,dae200cr_viscount,dae200cr_viscount,6070794
gen00fl_aveline6139235,Awakened,Awakened,actor1_left,actor1_left,actor1_left,6139235
gen00fl_aveline6139235,3,5,actor1,mcr371cr_templar_lieutenant,mcr371cr_templar_lieutenant,6139235
fen210_fenris6109436,Awakened,Awakened,player,player,player,6109436
fen210_fenris6109436,6,8,player,PLAYER,PLAYER,6109436
mcr370_cut_marriage6098261,Awakened,Awakened,speaker,speaker,speaker,6098261
mcr370_cut_marriage6098261,2,4,speaker,gen00fl_varric,gen00fl_varric,6098261
mer220_hubert6059585,Awakened,Awakened,actor2,actor2,actor2,6059585
mer220_hubert6059585,Awakened,Awakened,actor1,actor1,actor1,4288907710
mer220_hubert6059585,6,9,actor2,mer220cr_hubert,mer220cr_hubert,6059585
vrc221_varric6044050,Awakened,Awakened,varric2,varric2,varric2,6044050
vrc221_varric6044050,Awakened,Awakened,varric2,varric2,varric2,4288923245
vrc221_varric6044050,6,9,varric2,gen00fl_varric,gen00fl_varric,6044050
vrc221_varric6043933,Awakened,Awakened,varric2,varric2,varric2,6043933
vrc221_varric6043933,5,7,varric2,gen00fl_varric,gen00fl_varric,6043933
mag210_arianni6024580,Awakened,Awakened,actor2,actor2,actor2,6024580
mag210_arianni6024580,5,7,actor2,mag210cr_arianni,mag210cr_arianni,6024580
dae000_meredith6166291,Awakened,Awakened,Unknown,Unknown,Unknown,6166291
dae000_meredith6166291,3,4,meredith_intro2,OWNER,dae300cr_meredith,6166291
dae000_meredith6166291,3,4,meredith_intro2,OWNER,dae300cr_meredith,6166294
dae000_meredith6166291,3,4,meredith_intro2,OWNER,dae300cr_meredith,6166297
dae000_meredith6166291,3,4,meredith_intro2,OWNER,dae300cr_meredith,6166300
follower_banter6136363,1,2,speaker,gen00fl_anders,gen00fl_anders,6136363
dae000_leonato6162493,Awakened,Awakened,speaker,speaker,speaker,6162493
dae000_leonato6162493,2,4,speaker,dae000cr_leonato,dae000cr_leonato,6162493
sib100_father_contact6108453,Awakened,Awakened,player,player,player,6108453
sib100_father_contact6108453,5,7,player,PLAYER,PLAYER,6108453
qun111_ketojan6120462,Awakened,Awakened,walker,walker,walker,6120462
qun111_ketojan6120462,Awakened,Awakened,Unknown,Unknown,Unknown,4288846833
qun111_ketojan6120462,6,9,walker,PLAYER,PLAYER,6120462
gen00fl_merrill6119647,Awakened,Awakened,cam_mrl_pc_ots,cam_mrl_pc_ots,cam_mrl_pc_ots,6119647
gen00fl_merrill6119647,2,4,mrl_closetoplayer,gen00fl_merrill,gen00fl_merrill,6119647
dae000_bartrand6206867,Awakened,Awakened,gen00fl_carver,gen00fl_carver,gen00fl_carver,6206867
dae000_bartrand6206867,Hench,Hench,gen00fl_carver,gen00fl_carver,gen00fl_carver,6206867
fen110_fenris6096216,Awakened,Awakened,fenris_2,fenris_2,fenris_2,6096216
fen110_fenris6096216,Awakened,Awakened,fenris_2,fenris_2,fenris_2,4288871079
fen110_fenris6096216,6,9,fenris_2,gen00fl_fenris,gen00fl_fenris,6096216
mag360_samson6042030,Awakened,Awakened,Unknown,Unknown,Unknown,6042030
mag360_samson6042030,8,9,samson,mag360cr_samson,mag360cr_samson,6042030
one280_merin6116750,Awakened,Awakened,Unknown,Unknown,Unknown,6116750
one280_merin6116750,6,8,actor1,PLAYER,PLAYER,6116750
nat380_nathaniel_banter6090043,1,2,speaker,nat380cr_nathaniel,nat380cr_nathaniel,6090043
follower_banter6171266,1,2,speaker,gen00fl_merrill,gen00fl_merrill,6171266
mcr371_hostile_aveline6082206,Awakened,Awakened,cam3_1_1_frd,cam3_1_1_frd,cam3_1_1_frd,6082206
mcr371_hostile_aveline6082206,7,9,aveline,mcr371cr_aveline,mcr371cr_aveline,6082206
follower_banter6167871,1,2,speaker,gen00fl_merrill,gen00fl_merrill,6167871
dre000_bodahn6031278,Awakened,Awakened,cam1_boi_2,cam1_boi_2,cam1_boi_2,6031278
dre000_bodahn6031278,7,9,player,PLAYER,PLAYER,6031278
clf260_harley6088769,Awakened,Awakened,cam_harley_cu,cam_harley_cu,cam_harley_cu,6088769
clf260_harley6088769,Awakened,Awakened,player,player,player,4288878526
clf260_harley6088769,7,10,harley,clf260cr_harley,clf260cr_harley,6088769
zz_dae_debug6029341,Awakened,Awakened,speaker,speaker,speaker,6029341
zz_dae_debug6029341,2,4,speaker,PLAYER,PLAYER,6029341
gen00fl_fenris6126376,Awakened,Awakened,cam1_2_1,cam1_2_1,cam1_2_1,6126376
gen00fl_fenris6126376,3,5,player,PLAYER,PLAYER,6126376
gen00fl_aveline6002293,Awakened,Awakened,widecam2,widecam2,widecam2,6002293
gen00fl_aveline6002293,6,8,player,PLAYER,PLAYER,6002293
zz_approval_debug6003099,Awakened,Awakened,speaker,speaker,speaker,6003099
zz_approval_debug6003099,2,4,speaker,OWNER,PLAYER,6003099
dre000_hireling16038663,1,2,speaker,OWNER,dre100cr_hireling_1,6038663
ser191_emeric6120419,Awakened,Awakened,player,player,player,6120419
ser191_emeric6120419,5,7,player,PLAYER,PLAYER,6120419
zz_fen_debug6134381,Awakened,Awakened,speaker,speaker,speaker,6134381
zz_fen_debug6134381,2,4,speaker,PLAYER,PLAYER,6134381
gen00fl_anders6096515,Awakened,Awakened,anders,anders,anders,6096515
gen00fl_anders6096515,5,7,anders,gen00fl_anders,gen00fl_anders,6096515
dre000_bodahn6031369,Awakened,Awakened,bodahn,bodahn,bodahn,6031369
dre000_bodahn6031369,Awakened,Awakened,player,player,player,4288935926
dre000_bodahn6031369,3,6,bodahn,dre100cr_bodahn,dre100cr_bodahn,6031369
one100dg_lia6013849,Awakened,Awakened,player,player,player,6013841
one100dg_lia6013849,8,9,player,PLAYER,PLAYER,6013849
gen00fl_merrill6127220,Awakened,Awakened,cam_pc_mrl_ots,cam_pc_mrl_ots,cam_pc_mrl_ots,6127220
gen00fl_merrill6127220,6,8,player,PLAYER,PLAYER,6127220
mag100_karras6034546,Awakened,Awakened,b_actor2_karras,b_actor2_karras,b_actor2_karras,6034546
mag100_karras6034546,5,7,b_actor2_karras,mag100cr_karras,mag100cr_karras,6034546
lowtown_male_alienage1_sta6162809,1,2,speaker,dae010_alienage_elf_m1,dae010_alienage_elf_m1,6162809
lgt260_eau_tmp_roderick6143705,Awakened,Awakened,Unknown,Unknown,Unknown,6143705
lgt260_eau_tmp_roderick6143705,6,8,actor1,PLAYER,PLAYER,6143705
mcr310_sibling6076286,Awakened,Awakened,Unknown,Unknown,Unknown,6076286
mcr310_sibling6076286,Awakened,Awakened,Unknown,Unknown,Unknown,4288891009
mcr310_sibling6076286,9,10,carver,gen00fl_carver,gen00fl_carver,6076286
follower_barks6153376,1,2,speaker,gen00fl_bethany,gen00fl_bethany,6153376
gen00fl_carver6108418,Awakened,Awakened,carver2,carver2,carver2,6108418
gen00fl_carver6108418,Awakened,Awakened,Unknown,Unknown,Unknown,6108418
gen00fl_carver6108418,5,6,carver2,gen00fl_carver,gen00fl_carver,6108418
dae000_madam_lusine6152231,Awakened,Awakened,Unknown,Unknown,Unknown,6152231
dae000_madam_lusine6152231,6,8,1_player,PLAYER,PLAYER,6152231
mcr371_hostile_fenris6082229,Awakened,Awakened,Unknown,Unknown,Unknown,6082229
mcr371_hostile_fenris6082229,6,8,actor1,PLAYER,PLAYER,6082229
zz_followers_banter6158550,1,2,speaker,gen00fl_isabela,gen00fl_isabela,6158550
gen00fl_anders6111289,Awakened,Awakened,player,player,player,6111289
gen00fl_anders6111289,6,8,player,PLAYER,PLAYER,6111289
gen00fl_aveline6114423,Awakened,Awakened,aveline,aveline,aveline,6114423
gen00fl_aveline6114423,5,7,aveline,gen00fl_aveline,gen00fl_aveline,6114423
gen00fl_anders6111118,Awakened,Awakened,anders,anders,anders,6111118
gen00fl_anders6111118,Awakened,Awakened,anders,anders,anders,4288856177
gen00fl_anders6111118,Awakened,Awakened,player,player,player,4288856177
gen00fl_anders6111118,8,12,anders,gen00fl_anders,gen00fl_anders,6111118
zz_mag_debug6025380,Awakened,Awakened,speaker,speaker,speaker,6025380
zz_mag_debug6025380,2,4,speaker,PLAYER,PLAYER,6025380
nat380_nathaniel6066412,Awakened,Awakened,a_cam1_2_2,a_cam1_2_2,a_cam1_2_2,6066317
nat380_nathaniel6066412,Awakened,Awakened,Unknown,Unknown,Unknown,6066317
nat380_nathaniel6066412,6,7,a_actor2_nathaniel,nat380cr_nathaniel,nat380cr_nathaniel,6066624
nat380_nathaniel6066412,6,7,a_actor2_nathaniel,nat380cr_nathaniel,nat380cr_nathaniel,6066627
nat380_nathaniel6066412,7,8,a_actor1_player,PLAYER,PLAYER,6066412
vrc321_varric6097150,Awakened,Awakened,a_actor1_varric,a_actor1_varric,a_actor1_varric,6097150
vrc321_varric6097150,4,6,a_actor1_varric,gen00fl_varric,gen00fl_varric,6097150
gen00fl_sebastian6188645,1,2,speaker,gen00fl_sebastian,gen00fl_sebastian,6188645
mag371_elsa6041255,Awakened,Awakened,actor2,actor2,actor2,6041255
mag371_elsa6041255,Awakened,Awakened,actor1,actor1,actor1,4288926040
mag371_elsa6041255,6,9,actor2,mag371cr_elsa,mag371cr_elsa,6041255
zz_followers_banter6158781,1,2,speaker,gen00fl_varric,gen00fl_varric,6158781
mag101_grace6034082,Awakened,Awakened,actor2_grace,actor2_grace,actor2_grace,6034082
mag101_grace6034082,5,7,actor2_grace,mag101cr_grace,mag101cr_grace,6034082
fen110_fenris6101951,Awakened,Awakened,Unknown,Unknown,Unknown,6101951
fen110_fenris6101951,Awakened,Awakened,cam1_2_1,cam1_2_1,cam1_2_1,4288865344
fen110_fenris6101951,8,9,actor2,gen00fl_fenris,gen00fl_fenris,6101951
pro000_meeran6048847,Awakened,Awakened,meeran,meeran,meeran,6048847
pro000_meeran6048847,6,8,meeran,pro000cr_meeran,pro000cr_meeran,6048847
zz_mcr_debug6071532,Awakened,Awakened,speaker,speaker,speaker,6071532
zz_mcr_debug6071532,2,4,speaker,PLAYER,PLAYER,6071532
dae011_badpoet_sta6145172,1,2,speaker,dae011cr_bar_wench,dae011cr_bar_wench,6145172
lowtown_male_urchin_sta6164237,1,2,speaker,dae010_urchin_m1,dae010_urchin_m1,6164237
rdr111dg_harbormaster6015965,Awakened,Awakened,harbormaster,harbormaster,harbormaster,6015965
rdr111dg_harbormaster6015965,Awakened,Awakened,cam2_1_2,cam2_1_2,cam2_1_2,4288951330
rdr111dg_harbormaster6015965,8,11,harbormaster,rdr111cr_harbormaster,rdr111cr_harbormaster,6015965
mag360_samson6063771,1,2,speaker,mag360cr_samson,mag360cr_samson,6063771
follower_banter6165626,1,2,speaker,gen00fl_merrill,gen00fl_merrill,6165626
follower_barks6153236,1,2,speaker,gen00fl_anders,gen00fl_anders,6153236
fen110_fenris6118138,Awakened,Awakened,Unknown,Unknown,Unknown,6118138
fen110_fenris6118138,6,8,actor1,PLAYER,PLAYER,6118138
mcr371_hostile_anders6082092,Awakened,Awakened,actor1,actor1,actor1,6082092
mcr371_hostile_anders6082092,6,7,actor2,mcr371cr_anders,mcr371cr_anders,6082092
mcr371_hostile_anders6082092,6,7,actor2,mcr371cr_anders,mcr371cr_anders,6082095
gen00fl_anders6119446,Awakened,Awakened,Unknown,Unknown,Unknown,6119446
gen00fl_anders6119446,6,8,player,PLAYER,PLAYER,6119446
one100dg_vanard6054640,Awakened,Awakened,Unknown,Unknown,Unknown,6054640
one100dg_vanard6054640,6,8,player,PLAYER,PLAYER,6054640
ser191_emeric6120559,Awakened,Awakened,emeric,emeric,emeric,6120559
ser191_emeric6120559,6,8,emeric,ser191cr_emeric,ser191cr_emeric,6120559
docks_scene_dockworkers6176472,1,2,speaker,dae010cr_joker1,dae010cr_joker1,6176472
mer221_sabin6081192,Awakened,Awakened,Unknown,Unknown,Unknown,6081192
mer221_sabin6081192,3,5,,mer220cr_hubert,mer220cr_hubert,6081192
gen00fl_anders6096455,Awakened,Awakened,anders,anders,anders,6096455
gen00fl_anders6096455,Awakened,Awakened,anders,anders,anders,4288870840
gen00fl_anders6096455,6,9,anders,gen00fl_anders,gen00fl_anders,6096455
zz_dae_debug6029081,Awakened,Awakened,speaker,speaker,speaker,6029081
zz_dae_debug6029081,2,4,speaker,PLAYER,PLAYER,6029081
mag371_elsa6171595,Awakened,Awakened,gen00fl_aveline,gen00fl_aveline,gen00fl_aveline,6171595
mag371_elsa6171595,Hench,Hench,gen00fl_aveline,gen00fl_aveline,gen00fl_aveline,6171595
mcr370_meredith6085895,Awakened,Awakened,cam2_1_2,cam2_1_2,cam2_1_2,6085895
mcr370_meredith6085895,Awakened,Awakened,cam1_2_1,cam1_2_1,cam1_2_1,4288881400
mcr370_meredith6085895,7,6,meredith,dae300cr_meredith,dae300cr_meredith,6085895
lgt210_mag_escp_rescued6156647,Awakened,Awakened,actor2,actor2,actor2,6156647
lgt210_mag_escp_rescued6156647,5,7,actor2,lgt210cr_mag_escp_rescued,lgt210cr_mag_escp_rescued,6156647
gen00fl_merrill6119616,Awakened,Awakened,cam_mrl_pc_ots,cam_mrl_pc_ots,cam_mrl_pc_ots,6119616
